idx_simulacao;dados;mec_ausencia;pct_ausencia;cluster_algorithm;dim_x_som;dim_y_som;sigma_som;lr_som;max_iter_som;n_clusters_kmd;n_clusters_aggcl;affinity_aggcl;metric_dbscan;min_samples_dbscan;eps_dbscan;order_cluster;order_column;n_clusters_knn
2110121;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldLessMissing;lessCorrelation;10
2110122;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldLessMissing;lessMissing;10
2110123;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldLessMissing;moreCorrelation;10
2110124;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldLessMissing;moreMissing;10
2110125;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldLessMissing;noSort;10
2110126;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;10
2110127;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldMoreMissing;lessMissing;10
2110128;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldMoreMissing;moreCorrelation;10
2110129;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldMoreMissing;moreMissing;10
2110130;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldMoreMissing;noSort;10
2110131;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessCorrelation;10
2110132;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessMissing;10
2110133;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreCorrelation;10
2110134;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreMissing;10
2110135;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;noSort;10
2110136;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;10
2110137;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessMissing;10
2110138;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;10
2110139;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreMissing;10
2110140;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;10
2110141;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;noSort;lessCorrelation;10
2110142;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;noSort;lessMissing;10
2110143;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;noSort;moreCorrelation;10
2110144;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;noSort;moreMissing;10
2110145;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;noSort;noSort;10
2110146;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;random;lessCorrelation;10
2110147;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;random;lessMissing;10
2110148;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;random;moreCorrelation;10
2110149;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;random;moreMissing;10
2110150;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;random;noSort;10
2110151;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;10
2110152;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;10
2110153;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;10
