idx_simulacao;dados;mec_ausencia;pct_ausencia;cluster_algorithm;dim_x_som;dim_y_som;sigma_som;lr_som;max_iter_som;n_clusters_kmd;n_clusters_aggcl;affinity_aggcl;metric_dbscan;min_samples_dbscan;eps_dbscan;order_cluster;order_column;n_clusters_knn
1110137;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessMissing;10
1110138;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;10
1110139;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreMissing;10
1110140;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;10
1110141;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;noSort;lessCorrelation;10
1110142;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;noSort;lessMissing;10
1110143;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;noSort;moreCorrelation;10
1110144;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;noSort;moreMissing;10
1110145;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;noSort;noSort;10
1110146;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;random;lessCorrelation;10
1110147;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;random;lessMissing;10
1110148;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;random;moreCorrelation;10
1110149;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;random;moreMissing;10
1110150;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;random;noSort;10
1110151;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;10
1110152;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;10
1110153;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;10
1110154;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;10
1110155;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;tupleLessMissing;noSort;10
1110156;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;tupleMoreMissing;lessCorrelation;10
1110157;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;tupleMoreMissing;lessMissing;10
1110158;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;10
1110159;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;10
1110160;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;10
1110161;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessCorrelation;1
1110162;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessMissing;1
1110163;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreCorrelation;1
1110164;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreMissing;1
1110165;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldLessMissing;noSort;1
1110166;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;1
1110167;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessMissing;1
1110168;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreCorrelation;1
1110169;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreMissing;1
1110170;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldMoreMissing;noSort;1
1110171;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessCorrelation;1
1110172;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessMissing;1
1110173;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreCorrelation;1
1110174;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreMissing;1
1110175;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;noSort;1
1110176;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;1
1110177;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessMissing;1
1110178;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;1
1110179;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreMissing;1
1110180;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;1
1110181;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;noSort;lessCorrelation;1
1110182;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;noSort;lessMissing;1
1110183;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;noSort;moreCorrelation;1
1110184;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;noSort;moreMissing;1
1110185;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;noSort;noSort;1
1110186;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;random;lessCorrelation;1
1110187;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;random;lessMissing;1
1110188;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;random;moreCorrelation;1
1110189;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;random;moreMissing;1
1110190;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;random;noSort;1
1110191;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;1
1110192;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;1
1110193;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;1
1110194;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;1
1110195;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleLessMissing;noSort;1
1110196;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleMoreMissing;lessCorrelation;1
1110197;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleMoreMissing;lessMissing;1
1110198;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;1
1110199;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;1
