idx_simulacao;dados;mec_ausencia;pct_ausencia;cluster_algorithm;dim_x_som;dim_y_som;sigma_som;lr_som;max_iter_som;n_clusters_kmd;n_clusters_aggcl;affinity_aggcl;metric_dbscan;min_samples_dbscan;eps_dbscan;order_cluster;order_column;n_clusters_knn
6110151;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;10
6110152;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;10
6110153;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;10
6110154;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;10
6110155;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;tupleLessMissing;noSort;10
6110156;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;tupleMoreMissing;lessCorrelation;10
6110157;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;tupleMoreMissing;lessMissing;10
6110158;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;10
6110159;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;10
6110160;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;10
6110161;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessCorrelation;1
6110162;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessMissing;1
6110163;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreCorrelation;1
6110164;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreMissing;1
6110165;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldLessMissing;noSort;1
6110166;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;1
6110167;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessMissing;1
6110168;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreCorrelation;1
6110169;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreMissing;1
6110170;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldMoreMissing;noSort;1
6110171;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessCorrelation;1
6110172;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessMissing;1
6110173;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreCorrelation;1
6110174;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreMissing;1
6110175;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;noSort;1
6110176;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;1
6110177;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessMissing;1
6110178;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;1
6110179;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreMissing;1
6110180;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;1
6110181;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;noSort;lessCorrelation;1
6110182;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;noSort;lessMissing;1
6110183;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;noSort;moreCorrelation;1
6110184;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;noSort;moreMissing;1
6110185;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;noSort;noSort;1
6110186;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;random;lessCorrelation;1
6110187;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;random;lessMissing;1
6110188;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;random;moreCorrelation;1
6110189;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;random;moreMissing;1
6110190;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;random;noSort;1
6110191;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;1
